,Date,Strike Price,IV
347,2022-08-24,77.0,0.028575374041074277
348,2022-08-24,77.5,0.028516789547757843
349,2022-08-24,78.0,0.028106068153754483
350,2022-08-24,79.0,0.02832213784415809
351,2022-08-24,80.0,0.028259143765323222
352,2022-08-24,81.0,0.02794606319351391
353,2022-08-24,82.0,0.027861021187086835
354,2022-08-24,82.5,0.02777597918065976
355,2022-08-24,83.0,0.027762750424104435
356,2022-08-24,84.0,0.027723064154438468
357,2022-08-24,85.0,0.027460378845697055
358,2022-08-24,86.0,0.027665109601910386
359,2022-08-24,87.0,0.02738478595109521
360,2022-08-24,87.5,0.027340060155122452
361,2022-08-24,88.0,0.027292814595996296
362,2022-08-24,89.0,0.02718887436591876
363,2022-08-24,90.0,0.027014380767546163
364,2022-08-24,91.0,0.0269488669255579
365,2022-08-24,92.0,0.026871384208591004
366,2022-08-24,92.5,0.026912330359833675
367,2022-08-24,93.0,0.02683736740602018
368,2022-08-24,94.0,0.02673531699830769
369,2022-08-24,95.0,0.026675472623414555
370,2022-08-24,96.0,0.02650097902504197
371,2022-08-24,97.0,0.026520507189480777
372,2022-08-24,97.5,0.02637562080816057
373,2022-08-24,98.0,0.026329005189822764
374,2022-08-24,99.0,0.026274830282024778
375,2022-08-24,100.0,0.026209316440036514
376,2022-08-24,102.5,0.02597560840755914
377,2022-08-24,105.0,0.02576898782898076
378,2022-08-24,107.5,0.025542839085963574
379,2022-08-24,110.0,0.025416220987505483
380,2022-08-24,112.5,0.025152275797187373
381,2022-08-24,115.0,0.024945025277820644
382,2022-08-24,117.5,0.02475289333737429
383,2022-08-24,120.0,0.02454123323248912
384,2022-08-24,122.5,0.024408315726147545
385,2022-08-24,125.0,0.02415633941080806
386,2022-08-24,127.5,0.02407507704911108
387,2022-08-24,130.0,0.023877275641569586
388,2022-08-24,132.5,0.023780894700952224
389,2022-08-24,135.0,0.023602621457849544
390,2022-08-24,137.5,0.02346340454362448
391,2022-08-24,140.0,0.023304029524172255
392,2022-08-24,142.5,0.02318371083359765
393,2022-08-24,145.0,0.023014886702320193
394,2022-08-24,147.5,0.02294307345244844
395,2022-08-24,150.0,0.02279566730797484
396,2022-08-24,152.5,0.022716924709431253
397,2022-08-24,155.0,0.022564479038650866
398,2022-08-24,157.5,0.02251156401242957
399,2022-08-24,160.0,0.02241581301260057
400,2022-08-24,162.5,0.022336440473268628
401,2022-08-24,165.0,0.022214861901117332
402,2022-08-24,167.5,0.022171395986721264
403,2022-08-24,170.0,0.022088873743447587
404,2022-08-24,172.5,0.022027769486977763
405,2022-08-24,175.0,0.02192886878320701
406,2022-08-24,177.5,0.021886662750387652
407,2022-08-24,180.0,0.02184130701362654
408,2022-08-24,182.5,0.021760044651929558
409,2022-08-24,185.0,0.021710909270438363
410,2022-08-24,187.5,0.02169705057309469
411,2022-08-24,190.0,0.021651694836333585
412,2022-08-24,192.5,0.02160948880351422
413,2022-08-24,195.0,0.02161200856666761
414,2022-08-24,197.5,0.021584921112768617
415,2022-08-24,200.0,0.02156854265227155
416,2022-08-24,202.5,0.02156413306675311
417,2022-08-24,205.0,0.021532636027335673
418,2022-08-24,207.5,0.021517517448415305
419,2022-08-24,210.0,0.021520667152357044
420,2022-08-24,215.0,0.021549014487832738
421,2022-08-24,220.0,0.021522556974722093
422,2022-08-24,225.0,0.02157736182330843
423,2022-08-24,230.0,0.021596889987747243
424,2022-08-24,235.0,0.02167626252707918
425,2022-08-24,240.0,0.021697680513883037
426,2022-08-24,245.0,0.021778312934791676
427,2022-08-24,250.0,0.02189233221748279
428,2022-08-25,52.0,0.026361762110816898
429,2022-08-25,53.0,0.030936392115805247
430,2022-08-25,54.0,0.04468358993993919
431,2022-08-25,55.0,0.030824262655479176
432,2022-08-25,56.0,0.029314924526595662
433,2022-08-25,57.0,0.028296310271835795
434,2022-08-25,58.0,0.02855962552136556
435,2022-08-25,59.0,0.02874167840919833
436,2022-08-25,60.0,0.03038708374836517
437,2022-08-25,61.0,0.028928770823337904
438,2022-08-25,62.0,0.0289545983956602
439,2022-08-25,63.0,0.028946409165411663
440,2022-08-25,64.0,0.0292714586121996
441,2022-08-25,65.0,0.02918830642813757
442,2022-08-25,66.0,0.02908499613884838
443,2022-08-25,67.0,0.029749583670556273
444,2022-08-25,68.0,0.02853190812667821
445,2022-08-25,69.0,0.028956488218025243
446,2022-08-25,70.0,0.02878325450122935
447,2022-08-25,71.0,0.02834481571253865
448,2022-08-25,72.0,0.02111246552150708
449,2022-08-25,72.5,0.028189220337816515
450,2022-08-25,73.0,0.01237014726080366
451,2022-08-25,74.0,0.028113627443214665
452,2022-08-25,75.0,0.02811173762084962
453,2022-08-25,76.0,0.019350521136495734
454,2022-08-25,77.0,0.02784527266737812
455,2022-08-25,77.5,0.028014726739443923
456,2022-08-25,78.0,0.027791097759580125
457,2022-08-25,79.0,0.02771991445049672
458,2022-08-25,80.0,0.02095309050205486
459,2022-08-25,81.0,0.027533451977145504
460,2022-08-25,82.0,0.02742069257603109
461,2022-08-25,82.5,0.021680672112597624
462,2022-08-25,83.0,0.027375336839269977
463,2022-08-25,84.0,0.02186713458594884
464,2022-08-25,85.0,0.02183752736889645
465,2022-08-25,86.0,0.02189107233590609
466,2022-08-25,87.0,0.027049657451693694
467,2022-08-25,87.5,0.0221071420263097
468,2022-08-25,88.0,0.02686949438622596
469,2022-08-25,89.0,0.02688020337962789
470,2022-08-25,90.0,0.026873274030956053
471,2022-08-25,91.0,0.026788232024528978
472,2022-08-25,92.0,0.02663137676823015
473,2022-08-25,92.5,0.026579721623585555
474,2022-08-25,93.0,0.026526176656575914
475,2022-08-25,94.0,0.026238923657088898
476,2022-08-25,95.0,0.026284909334638357
477,2022-08-25,96.0,0.02615073194672008
478,2022-08-25,97.0,0.02600836532855327
479,2022-08-25,97.5,0.026090887571826954
480,2022-08-25,98.0,0.025909464624782528
481,2022-08-25,99.0,0.025952300598390238
482,2022-08-25,100.0,0.025831351967027284
483,2022-08-25,102.5,0.02560835292795184
484,2022-08-25,105.0,0.025459056961113197
485,2022-08-25,107.5,0.025370865250744376
486,2022-08-25,110.0,0.02497463249487304
487,2022-08-25,112.5,0.024846124574049902
488,2022-08-25,115.0,0.02465651239675694
489,2022-08-25,117.5,0.02458973867319197
490,2022-08-25,120.0,0.02435792046307965
491,2022-08-25,122.5,0.02410972379247026
492,2022-08-25,125.0,0.023845148661363797
493,2022-08-25,127.5,0.023722940148424146
494,2022-08-25,130.0,0.02357868370789229
495,2022-08-25,132.5,0.023472853655449707
496,2022-08-25,135.0,0.02322717674799371
497,2022-08-25,137.5,0.02313835509683654
498,2022-08-25,140.0,0.022971420787924135
499,2022-08-25,142.5,0.022870000320999992
500,2022-08-25,145.0,0.022805746360588422
501,2022-08-25,147.5,0.022580857499147927
502,2022-08-25,150.0,0.022562589216285817
503,2022-08-25,152.5,0.022359118341649182
504,2022-08-25,155.0,0.022221791249789166
505,2022-08-25,157.5,0.022124150427595114
506,2022-08-25,160.0,0.02203910842116804
507,2022-08-25,162.5,0.021911230441133252
508,2022-08-25,165.0,0.021826188434706174
509,2022-08-25,167.5,0.021727917671723773
510,2022-08-25,170.0,0.02167626252707918
511,2022-08-25,172.5,0.021615158270609357
512,2022-08-25,175.0,0.021514997685261914
513,2022-08-25,177.5,0.02146712218534741
514,2022-08-25,180.0,0.021413577218337768
515,2022-08-25,182.5,0.02132286574481555
516,2022-08-25,185.0,0.02129199864618646
517,2022-08-25,187.5,0.0212277446857749
518,2022-08-25,190.0,0.021195617705569113
519,2022-08-25,192.5,0.02113073380436919
520,2022-08-25,195.0,0.02113955297540608
521,2022-08-25,197.5,0.021118764929390566
522,2022-08-25,200.0,0.021067739725534326
523,2022-08-25,202.5,0.021063960080804234
524,2022-08-25,205.0,0.021031203159810097
525,2022-08-25,207.5,0.02096946896255192
526,2022-08-25,210.0,0.020963169554668436
527,2022-08-25,215.0,0.020961909673091746
528,2022-08-25,220.0,0.020977028252012107
529,2022-08-25,225.0,0.021011674995371286
530,2022-08-25,230.0,0.02102616363350331
531,2022-08-25,235.0,0.021051361265037257
532,2022-08-25,240.0,0.0211269541596391
533,2022-08-25,245.0,0.021175459600341954
534,2022-08-25,250.0,0.021244123146271963
535,2022-08-26,52.0,0.031087577905008938
536,2022-08-26,53.0,0.02964753326284378
537,2022-08-26,54.0,0.029852264019057117
538,2022-08-26,55.0,0.029709267460101954
539,2022-08-26,56.0,0.030838751293611195
540,2022-08-26,57.0,0.03123246428632914
541,2022-08-26,58.0,0.03813850514899607
542,2022-08-26,59.0,0.030484094629770874
543,2022-08-26,60.0,0.029747693848191224
544,2022-08-26,61.0,0.04084725053889554
545,2022-08-26,62.0,0.04140096849185405
546,2022-08-26,63.0,0.030133217610660637
547,2022-08-26,64.0,0.03990233935637247
548,2022-08-26,65.0,0.030050065426598615
549,2022-08-26,66.0,0.02984092508486684
550,2022-08-26,67.0,0.029269568789834555
551,2022-08-26,68.0,0.029640603914171944
552,2022-08-26,69.0,0.02986045324930565
553,2022-08-26,70.0,0.029596508058987534
554,2022-08-26,71.0,0.029435243217170264
555,2022-08-26,72.0,0.029056648803372692
556,2022-08-26,72.5,0.02922169328992005
557,2022-08-26,73.0,0.029177597434735643
558,2022-08-26,74.0,0.02907680690859985
559,2022-08-26,75.0,0.028960897803543686
560,2022-08-26,76.0,0.02891932171151267
561,2022-08-26,77.0,0.02234714946667056
562,2022-08-26,77.5,0.02861506031074024
563,2022-08-26,78.0,0.02878325450122935
564,2022-08-26,79.0,0.02260542518989353
565,2022-08-26,80.0,0.02278558825536126
566,2022-08-26,81.0,0.02281645535399035
567,2022-08-26,82.0,0.02291913570249119
568,2022-08-26,82.5,0.023004807649706614
569,2022-08-26,83.0,0.0229877992484212
570,2022-08-26,84.0,0.02293866386693
571,2022-08-26,85.0,0.027817555272690773
572,2022-08-26,86.0,0.027713615042613236
573,2022-08-26,87.0,0.023079770603520112
574,2022-08-26,87.5,0.02765944013481525
575,2022-08-26,88.0,0.022955042327427067
576,2022-08-26,89.0,0.027512663931129996
577,2022-08-26,90.0,0.022948742919543578
578,2022-08-26,91.0,0.0273148625235885
579,2022-08-26,92.0,0.02714477851073435
580,2022-08-26,92.5,0.02711076170816352
581,2022-08-26,93.0,0.02712714016866059
582,2022-08-26,94.0,0.026991072958377264
583,2022-08-26,95.0,0.026998002307049095
584,2022-08-26,96.0,0.026741616406191174
585,2022-08-26,97.0,0.02667610256420291
586,2022-08-26,97.5,0.026662873807647584
587,2022-08-26,98.0,0.026598619847236014
588,2022-08-26,99.0,0.022872520084153383
589,2022-08-26,100.0,0.026456883169857556
590,2022-08-26,102.5,0.02535637661261236
591,2022-08-26,105.0,0.026027263552203736
592,2022-08-26,107.5,0.025763318361885626
593,2022-08-26,110.0,0.025558587605672294
594,2022-08-26,112.5,0.025370235309956028
595,2022-08-26,115.0,0.025159835086647556
596,2022-08-26,117.5,0.024997310363253592
597,2022-08-26,120.0,0.024778720909696586
598,2022-08-26,122.5,0.02460485725211234
599,2022-08-26,125.0,0.02437744862751846
600,2022-08-26,127.5,0.024192875976532285
601,2022-08-26,130.0,0.024080116575417865
602,2022-08-26,132.5,0.023944049365134543
603,2022-08-26,135.0,0.02372608985236589
604,2022-08-26,137.5,0.02354844655005155
605,2022-08-26,140.0,0.023439466793667228
606,2022-08-26,142.5,0.023281351655791694
607,2022-08-26,145.0,0.02319127012305783
608,2022-08-26,147.5,0.02132664538954564
609,2022-08-26,150.0,0.02295693214979211
610,2022-08-26,152.5,0.02119183806083902
611,2022-08-26,155.0,0.022743382222541898
612,2022-08-26,157.5,0.022687947433167214
613,2022-08-26,160.0,0.0224989651966626
614,2022-08-26,162.5,0.02247817715064709
615,2022-08-26,165.0,0.021796581217653786
616,2022-08-26,167.5,0.020856079620649157
617,2022-08-26,170.0,0.022266517045761925
618,2022-08-26,172.5,0.02072820164061437
619,2022-08-26,175.0,0.022085724039505844
620,2022-08-26,177.5,0.022054856940876756
621,2022-08-26,180.0,0.022022100019882626
622,2022-08-26,182.5,0.02195469635552931
623,2022-08-26,185.0,0.021923829256900222
624,2022-08-26,187.5,0.020549928397511685
625,2022-08-26,190.0,0.021835637546531405
626,2022-08-26,192.5,0.021820518967611037
627,2022-08-26,195.0,0.02177453329006158
628,2022-08-26,197.5,0.02044346840428075
629,2022-08-26,200.0,0.02162838702716468
630,2022-08-26,202.5,0.021663033770523858
631,2022-08-26,205.0,0.021673112823137438
632,2022-08-26,207.5,0.021705239803343223
633,2022-08-26,210.0,0.021763824296659653
634,2022-08-26,215.0,0.021762564415082952
