,Date,Strike Price,Closing Price
242,2022-09-28,90.0,0.023247964794009215
243,2022-09-28,91.0,0.022899607538052376
244,2022-09-28,92.0,0.023331116978071248
245,2022-09-28,92.5,0.023096779004805525
246,2022-09-28,93.0,0.022677238439765282
247,2022-09-28,94.0,0.022563219157074165
248,2022-09-28,95.0,0.02216509657883778
249,2022-09-28,96.0,0.022371717157416163
250,2022-09-28,97.0,0.02259660601885665
251,2022-09-28,97.5,0.022635032406945924
252,2022-09-28,98.0,0.022412033367870475
253,2022-09-28,99.0,0.021872804053043978
254,2022-09-28,100.0,0.022291084736507524
255,2022-09-28,102.0,0.021726027849358728
256,2022-09-28,105.0,0.0220825743355641
257,2022-09-28,107.0,0.021041282212423677
258,2022-09-28,110.0,0.0209083647060821
259,2022-09-28,112.0,0.02111435534387213
260,2022-09-28,115.0,0.02058079549614077
261,2022-09-28,117.0,0.02091970364027238
262,2022-09-28,120.0,0.020805054416792913
263,2022-09-28,122.0,0.02043023964772543
264,2022-09-28,125.0,0.020643159634187294
265,2022-09-28,127.0,0.020740170515592994
266,2022-09-28,130.0,0.020171963924502455
267,2022-09-28,132.0,0.020571976325103884
268,2022-09-28,135.0,0.02029291255586541
269,2022-09-28,137.0,0.019708957445066153
270,2022-09-28,140.0,0.019525644675656678
271,2022-09-28,142.0,0.019448791899478134
272,2022-09-28,145.0,0.020455437279259376
273,2022-09-28,147.0,0.019858253411904798
274,2022-09-28,150.0,0.020515281654152506
275,2022-09-28,152.0,0.020265825101966412
276,2022-09-28,155.0,0.020509612187057366
277,2022-09-28,157.0,0.020575755969833978
278,2022-09-28,160.0,0.019727225727928267
279,2022-09-28,162.0,0.020730091462979418
280,2022-09-28,165.0,0.020216689720475217
281,2022-09-28,167.0,0.020415121068805057
282,2022-09-28,170.0,0.020915923995542287
283,2022-09-28,175.0,0.02006235422732978
284,2022-09-28,180.0,0.020003769734013348
285,2022-09-28,185.0,0.020967579140186876
286,2022-09-28,190.0,0.021192468001627374
287,2022-09-28,195.0,0.02135436278423299
288,2022-09-28,200.0,0.02242841182836754
289,2022-09-28,205.0,0.02190304121088472
290,2022-09-28,210.0,0.02214871811834071
291,2022-09-28,215.0,0.02228352544704734
292,2022-09-28,220.0,0.023317258280727574
293,2022-09-28,225.0,0.02310433829426571
294,2022-09-30,50.0,0.028036144726247776
295,2022-09-30,52.0,0.028158353239187427
296,2022-09-30,53.0,0.027530932213992113
297,2022-09-30,54.0,0.027973780588201255
298,2022-09-30,55.0,0.02782889420688105
299,2022-09-30,56.0,0.027655030549296807
300,2022-09-30,57.0,0.02759896581913377
301,2022-09-30,57.5,0.027418172812877686
302,2022-09-30,58.0,0.027235489984256563
303,2022-09-30,59.0,0.02725375826711868
304,2022-09-30,60.0,0.02698477355049378
305,2022-09-30,61.0,0.026819099123158066
306,2022-09-30,62.0,0.026852485984940548
307,2022-09-30,62.5,0.02674539605092127
308,2022-09-30,63.0,0.026633896531383545
309,2022-09-30,64.0,0.02659987972881271
310,2022-09-30,65.0,0.0263397141832247
311,2022-09-30,66.0,0.026252152413644224
312,2022-09-30,67.0,0.02613750319016476
313,2022-09-30,67.5,0.025983167697019326
314,2022-09-30,68.0,0.025998286275939694
315,2022-09-30,69.0,0.025837651374910772
316,2022-09-30,70.0,0.025656228427866346
317,2022-09-30,71.0,0.025534019914926695
318,2022-09-30,72.0,0.02538913353360649
319,2022-09-30,72.5,0.025345667619210425
320,2022-09-30,73.0,0.02522408904705913
321,2022-09-30,74.0,0.02511006976436801
322,2022-09-30,75.0,0.024906598889731374
323,2022-09-30,76.0,0.02475289333737429
324,2022-09-30,77.0,0.024770531679448052
325,2022-09-30,77.5,0.024487688265479483
326,2022-09-30,78.0,0.024575250035059955
327,2022-09-30,79.0,0.02442406424585626
328,2022-09-30,80.0,0.02437114921963497
329,2022-09-30,81.0,0.024238231713293392
330,2022-09-30,82.0,0.024087045924089702
331,2022-09-30,82.5,0.02400452368081602
332,2022-09-30,83.0,0.02391822179281225
333,2022-09-30,84.0,0.023838219312691956
334,2022-09-30,85.0,0.023738058727344514
335,2022-09-30,86.0,0.023669395181414504
336,2022-09-30,87.0,0.023779634819375534
337,2022-09-30,87.5,0.023453955431799244
338,2022-09-30,88.0,0.023814911503523058
339,2022-09-30,89.0,0.023634118497266977
340,2022-09-30,90.0,0.023247964794009215
341,2022-09-30,91.0,0.023132685629741405
342,2022-09-30,92.0,0.02336702360300712
343,2022-09-30,92.5,0.02310874787978415
344,2022-09-30,93.0,0.02293929380771835
345,2022-09-30,94.0,0.022860551209174757
346,2022-09-30,95.0,0.023073471195636627
347,2022-09-30,96.0,0.022868110498634943
348,2022-09-30,97.0,0.022560069453132426
349,2022-09-30,97.5,0.02248762626247232
350,2022-09-30,98.0,0.022755351097520523
351,2022-09-30,99.0,0.02237360697978121
352,2022-09-30,100.0,0.02244479028886461
353,2022-09-30,102.0,0.022372977038992853
354,2022-09-30,105.0,0.021863984882007095
355,2022-09-30,107.0,0.02137893047497859
356,2022-09-30,110.0,0.021449483843273644
357,2022-09-30,112.0,0.02137893047497859
358,2022-09-30,115.0,0.02121073628448948
359,2022-09-30,117.0,0.020902065298198613
360,2022-09-30,120.0,0.020968839021763577
361,2022-09-30,122.0,0.020907104824505404
362,2022-09-30,125.0,0.02084852033118897
363,2022-09-30,127.0,0.02075213939057162
364,2022-09-30,130.0,0.020861749087744293
365,2022-09-30,132.0,0.020600953601367933
366,2022-09-30,135.0,0.02024188735200917
367,2022-09-30,137.0,0.020456067220047728
368,2022-09-30,140.0,0.020270864628273207
369,2022-09-30,142.0,0.020812613706253095
370,2022-09-30,145.0,0.020672766851239685
371,2022-09-30,147.0,0.020439688759550663
372,2022-09-30,150.0,0.02069796448277363
373,2022-09-30,152.0,0.020480634910793327
374,2022-09-30,155.0,0.02051150200942241
375,2022-09-30,157.0,0.021000336061181013
376,2022-09-30,160.0,0.020231178358607233
377,2022-09-30,162.0,0.020688515370948398
378,2022-09-30,165.0,0.02076788791028034
379,2022-09-30,167.0,0.020932302456039352
380,2022-09-30,170.0,0.02153011626418228
381,2022-09-30,175.0,0.02144255449460181
382,2022-09-30,180.0,0.021200027291087557
383,2022-09-30,185.0,0.021391529290745562
384,2022-09-30,190.0,0.02160822892193752
385,2022-09-30,195.0,0.02188414298723426
386,2022-09-30,200.0,0.02258526708466637
387,2022-09-30,205.0,0.0224731376243403
388,2022-09-30,210.0,0.022725743880468136
389,2022-09-30,215.0,0.023722940148424146
390,2022-09-30,220.0,0.023932080490155917
391,2022-09-30,225.0,0.02267282885424684
392,2022-10-03,50.0,0.026203017032153025
393,2022-10-03,52.0,0.020731981285344463
394,2022-10-03,53.0,0.027693456937386077
395,2022-10-03,54.0,0.027398644648438882
396,2022-10-03,55.0,0.027563059194197895
397,2022-10-03,56.0,0.027367147609021446
398,2022-10-03,57.0,0.02728651518811281
399,2022-10-03,57.5,0.027098162892396544
400,2022-10-03,58.0,0.027171865964633345
401,2022-10-03,59.0,0.026901621366431747
402,2022-10-03,60.0,0.027089973662148006
403,2022-10-03,61.0,0.026659094162917493
404,2022-10-03,62.0,0.02644302447251388
405,2022-10-03,62.5,0.02653814553155454
406,2022-10-03,63.0,0.026414047196249842
407,2022-10-03,64.0,0.026351053117414973
408,2022-10-03,65.0,0.026256561999162664
409,2022-10-03,66.0,0.026224435018956882
410,2022-10-03,67.0,0.025988207223326114
411,2022-10-03,67.5,0.02590694486162913
412,2022-10-03,68.0,0.0260682097034464
413,2022-10-03,69.0,0.025549768434635408
414,2022-10-03,70.0,0.025110699705156357
415,2022-10-03,71.0,0.025644889493676066
416,2022-10-03,72.0,0.025317950224523086
417,2022-10-03,72.5,0.025115109290674797
418,2022-10-03,73.0,0.02519070218527664
419,2022-10-03,74.0,0.02497400255408469
420,2022-10-03,75.0,0.02480706824517228
421,2022-10-03,76.0,0.02449398767336297
422,2022-10-03,77.0,0.02454249311406582
423,2022-10-03,77.5,0.023940899661192803
424,2022-10-03,78.0,0.024561391337716284
425,2022-10-03,79.0,0.02419917538441577
426,2022-10-03,80.0,0.023943419424346194
427,2022-10-03,81.0,0.024066257878074194
428,2022-10-03,82.0,0.02410279444379842
429,2022-10-03,82.5,0.023949088891441334
430,2022-10-03,83.0,0.023845778602152142
431,2022-10-03,84.0,0.023836959431115266
432,2022-10-03,85.0,0.023547186668474857
433,2022-10-03,86.0,0.02405050935836548
434,2022-10-03,87.0,0.02317804136650251
435,2022-10-03,87.5,0.023136465274471493
436,2022-10-03,88.0,0.023382142181927495
437,2022-10-03,89.0,0.023317258280727574
438,2022-10-03,90.0,0.02313835509683654
439,2022-10-03,91.0,0.022757240919885572
440,2022-10-03,92.0,0.023464664425201173
441,2022-10-03,92.5,0.023234736037453897
442,2022-10-03,93.0,0.02282086493950879
443,2022-10-03,94.0,0.023201349175671414
444,2022-10-03,95.0,0.023110007761360848
445,2022-10-03,96.0,0.02238620579554818
446,2022-10-03,97.0,0.022352188992977348
447,2022-10-03,97.5,0.020963169554668436
448,2022-10-03,98.0,0.02238557585475983
449,2022-10-03,99.0,0.022227460716884303
450,2022-10-03,100.0,0.02235092911140065
451,2022-10-03,102.0,0.02198493351337005
452,2022-10-03,105.0,0.021429325738046488
453,2022-10-03,107.0,0.021732327257242216
454,2022-10-03,110.0,0.021806660270267363
455,2022-10-03,112.0,0.021271840540959305
456,2022-10-03,115.0,0.02131845615929711
457,2022-10-03,117.0,0.021229004567351595
458,2022-10-03,120.0,0.020954980324419906
459,2022-10-03,122.0,0.02076410826555025
460,2022-10-03,125.0,0.020859859265379244
461,2022-10-03,127.0,0.020432129470090477
462,2022-10-03,130.0,0.020563787094855353
463,2022-10-03,132.0,0.020456697160836073
464,2022-10-03,135.0,0.020456067220047728
465,2022-10-03,137.0,0.02031181077951587
466,2022-10-03,140.0,0.02036976533204395
467,2022-10-03,142.0,0.020272754450638253
468,2022-10-03,145.0,0.0209096245876588
469,2022-10-03,147.0,0.020575755969833978
470,2022-10-03,150.0,0.020778596903682268
471,2022-10-03,152.0,0.02065764827231931
472,2022-10-03,155.0,0.020669617147297936
473,2022-10-03,157.0,0.020699854305138675
474,2022-10-03,160.0,0.020814503528618144
475,2022-10-03,162.0,0.020830881989115205
476,2022-10-03,165.0,0.021324755567180595
477,2022-10-03,167.0,0.02096694919939853
478,2022-10-03,170.0,0.02101230493615964
479,2022-10-03,175.0,0.021588700757498712
480,2022-10-03,180.0,0.02160633909957247
481,2022-10-03,185.0,0.021819889026822685
482,2022-10-03,190.0,0.02182492855312948
483,2022-10-03,195.0,0.022091393506600984
484,2022-10-03,200.0,0.022329511124596798
485,2022-10-03,205.0,0.02263944199246436
486,2022-10-03,210.0,0.023048903504891024
487,2022-10-03,215.0,0.023684513760334872
488,2022-10-03,220.0,0.024685489673020977
489,2022-10-03,225.0,0.023201349175671414
490,2022-10-04,50.0,0.024801398778077143
491,2022-10-04,52.0,0.019026731571284497
492,2022-10-04,53.0,0.02343694703051383
493,2022-10-04,54.0,0.027359588319561264
494,2022-10-04,55.0,0.018948618913529256
495,2022-10-04,56.0,0.01863868804566169
496,2022-10-04,57.0,0.025402362290161812
497,2022-10-04,57.5,0.025791665697361313
498,2022-10-04,58.0,0.025818753151260306
499,2022-10-04,59.0,0.02553527979650339
500,2022-10-04,60.0,0.025381574244146304
501,2022-10-04,61.0,0.025603313401645053
502,2022-10-04,62.0,0.025382834125723
503,2022-10-04,62.5,0.025326769395559966
504,2022-10-04,63.0,0.025263775316725093
505,2022-10-04,64.0,0.025343147856057034
506,2022-10-04,65.0,0.02505589485657002
507,2022-10-04,66.0,0.025064714027606905
508,2022-10-04,67.0,0.02493935581072551
509,2022-10-04,67.5,0.024914788119979908
510,2022-10-04,68.0,0.024789429903098514
511,2022-10-04,69.0,0.024618086008667665
512,2022-10-04,70.0,0.024853053922721736
513,2022-10-04,71.0,0.024710057363766576
514,2022-10-04,72.0,0.024388787561708734
515,2022-10-04,72.5,0.024533673943028935
516,2022-10-04,73.0,0.024286737153996242
517,2022-10-04,74.0,0.024234452068563297
518,2022-10-04,75.0,0.0240146027334296
519,2022-10-04,76.0,0.0239163319704472
520,2022-10-04,77.0,0.024125472312178972
521,2022-10-04,77.5,0.024052399180730523
522,2022-10-04,78.0,0.023782154582528924
523,2022-10-04,79.0,0.023679474234028088
524,2022-10-04,80.0,0.02355537589872339
525,2022-10-04,81.0,0.023470333892296313
526,2022-10-04,82.0,0.023363873899065378
527,2022-10-04,82.5,0.023359464313546942
528,2022-10-04,83.0,0.023236625859818942
529,2022-10-04,84.0,0.023199459353306365
530,2022-10-04,85.0,0.023616480155193215
531,2022-10-04,86.0,0.0231093778205725
532,2022-10-04,87.0,0.022955042327427067
533,2022-10-04,87.5,0.022997248360246428
534,2022-10-04,88.0,0.022783698432996217
535,2022-10-04,89.0,0.02274275228175355
536,2022-10-04,90.0,0.02243975076255782
537,2022-10-04,91.0,0.022455499282266537
538,2022-10-04,92.0,0.023053943031197816
539,2022-10-04,92.5,0.02234588958509386
540,2022-10-04,93.0,0.02237549680214625
541,2022-10-04,94.0,0.022237539769497886
542,2022-10-04,95.0,0.022127300131536857
543,2022-10-04,96.0,0.02199879221071372
544,2022-10-04,97.0,0.021983673631793352
545,2022-10-04,97.5,0.021838787250473148
546,2022-10-04,98.0,0.021862725000430402
547,2022-10-04,99.0,0.021766974000601395
548,2022-10-04,100.0,0.021780832697945066
549,2022-10-04,102.0,0.02152444679708714
550,2022-10-04,105.0,0.02132538550796895
551,2022-10-04,107.0,0.021142702679347824
552,2022-10-04,110.0,0.021099236764951762
553,2022-10-04,112.0,0.020871828140357877
554,2022-10-04,115.0,0.021120654751755615
555,2022-10-04,117.0,0.0205669367987971
556,2022-10-04,120.0,0.020415121068805057
557,2022-10-04,122.0,0.020341417996568256
558,2022-10-04,125.0,0.02013101777325979
559,2022-10-04,127.0,0.020148656115333553
560,2022-10-04,130.0,0.020085032095710335
561,2022-10-04,132.0,0.020188342384999523
562,2022-10-04,135.0,0.019971642753807566
563,2022-10-04,137.0,0.019310834866829767
564,2022-10-04,140.0,0.01986770252373003
565,2022-10-04,142.0,0.01956281118216925
566,2022-10-04,145.0,0.01993006666177655
567,2022-10-04,147.0,0.019999360148494908
568,2022-10-04,150.0,0.019242171320899757
569,2022-10-04,152.0,0.020011958964261885
570,2022-10-04,155.0,0.020061724286541432
571,2022-10-04,157.0,0.02011148960882098
572,2022-10-04,160.0,0.019804078504106808
573,2022-10-04,162.0,0.020113379431186025
574,2022-10-04,165.0,0.02018519268105778
575,2022-10-04,167.0,0.02030047184532559
576,2022-10-04,170.0,0.01982675637248736
577,2022-10-04,175.0,0.020632450640785366
578,2022-10-04,180.0,0.01951115603752466
579,2022-10-04,185.0,0.02103624268611689
580,2022-10-04,190.0,0.021116245166237176
581,2022-10-04,195.0,0.021373261007883452
582,2022-10-04,200.0,0.022230610420826045
583,2022-10-04,205.0,0.021924459197688574
584,2022-10-04,210.0,0.022935514162988255
585,2022-10-04,215.0,0.02326434325450628
586,2022-10-04,220.0,0.023655536484070833
587,2022-10-04,225.0,0.023142134741566633
588,2022-10-05,50.0,0.028899793547073865
589,2022-10-05,52.0,0.022744012163330246
590,2022-10-05,53.0,0.027592666411250286
591,2022-10-05,54.0,0.020388663555694412
592,2022-10-05,55.0,0.020069283576001618
593,2022-10-05,56.0,0.026046791716642544
594,2022-10-05,57.0,0.026417826840979933
595,2022-10-05,57.5,0.02647767121587306
596,2022-10-05,58.0,0.026356722584510113
597,2022-10-05,59.0,0.026413417255461494
598,2022-10-05,60.0,0.026129313959916228
599,2022-10-05,61.0,0.026112305558630807
600,2022-10-05,62.0,0.02618600863086761
601,2022-10-05,62.5,0.0261419127756832
602,2022-10-05,63.0,0.025967419177310606
603,2022-10-05,64.0,0.025966789236522257
604,2022-10-05,65.0,0.025705993750145893
605,2022-10-05,66.0,0.02564677931604111
606,2022-10-05,67.0,0.02585843942092628
607,2022-10-05,67.5,0.025551658257000454
608,2022-10-05,68.0,0.025246766915439683
609,2022-10-05,69.0,0.025115109290674797
610,2022-10-05,70.0,0.02505148527105158
611,2022-10-05,71.0,0.024788170021521817
612,2022-10-05,72.0,0.024762342449199518
613,2022-10-05,72.5,0.024859353330605224
614,2022-10-05,73.0,0.02446816010104067
615,2022-10-05,74.0,0.024626275238916202
616,2022-10-05,75.0,0.024521075127261965
617,2022-10-05,76.0,0.024252090410637063
618,2022-10-05,77.0,0.02452233500883866
619,2022-10-05,77.5,0.023308439109690694
620,2022-10-05,78.0,0.024149410062136223
621,2022-10-05,79.0,0.023835069608750217
622,2022-10-05,80.0,0.023258043846622795
623,2022-10-05,81.0,0.023549076490839906
624,2022-10-05,82.0,0.023498681227772003
625,2022-10-05,82.5,0.023464034484412824
626,2022-10-05,83.0,0.023424978155535205
627,2022-10-05,84.0,0.023610810688098074
628,2022-10-05,85.0,0.02305016338646772
629,2022-10-05,86.0,0.022759130742250614
630,2022-10-05,87.0,0.023192530004634532
631,2022-10-05,87.5,0.022485106499318928
632,2022-10-05,88.0,0.023019296287838636
633,2022-10-05,89.0,0.023230326451935453
634,2022-10-05,90.0,0.023019296287838636
