,Date,Strike Price,Closing Price
209,2022-08-21,60.0,
210,2022-08-21,61.0,
211,2022-08-21,62.0,
212,2022-08-21,62.5,
213,2022-08-21,63.0,
214,2022-08-21,64.0,
215,2022-08-21,65.0,
216,2022-08-21,66.0,
217,2022-08-21,67.0,
218,2022-08-21,67.5,
219,2022-08-21,68.0,
220,2022-08-21,69.0,
221,2022-08-21,70.0,
222,2022-08-21,71.0,
223,2022-08-21,72.0,
224,2022-08-21,72.5,
225,2022-08-21,73.0,
226,2022-08-21,74.0,
227,2022-08-21,75.0,
228,2022-08-21,76.0,
229,2022-08-21,77.0,
230,2022-08-21,77.5,
231,2022-08-21,78.0,
232,2022-08-21,79.0,
233,2022-08-21,80.0,
234,2022-08-21,81.0,
235,2022-08-21,82.0,
236,2022-08-21,82.5,
237,2022-08-21,83.0,
238,2022-08-21,84.0,
239,2022-08-21,85.0,
240,2022-08-21,86.0,
241,2022-08-21,87.0,
242,2022-08-21,87.5,
243,2022-08-21,88.0,
244,2022-08-21,89.0,
245,2022-08-21,90.0,
246,2022-08-21,91.0,
247,2022-08-21,92.0,
248,2022-08-21,92.5,
249,2022-08-21,93.0,
250,2022-08-21,94.0,
251,2022-08-21,95.0,
252,2022-08-21,96.0,
253,2022-08-21,97.0,
254,2022-08-21,97.5,
255,2022-08-21,98.0,
256,2022-08-21,99.0,
257,2022-08-21,100.0,
258,2022-08-21,102.0,
259,2022-08-21,105.0,
260,2022-08-21,107.0,
261,2022-08-21,110.0,
262,2022-08-21,112.0,
263,2022-08-21,115.0,
264,2022-08-21,117.0,
265,2022-08-21,120.0,
266,2022-08-21,122.0,
267,2022-08-21,125.0,
268,2022-08-21,127.0,
269,2022-08-21,130.0,
270,2022-08-21,132.0,
271,2022-08-21,135.0,
272,2022-08-21,137.0,
273,2022-08-21,140.0,
274,2022-08-21,142.0,
275,2022-08-21,145.0,
276,2022-08-21,147.0,
277,2022-08-21,150.0,
278,2022-08-21,152.0,
279,2022-08-21,155.0,
280,2022-08-21,157.0,
281,2022-08-21,160.0,
282,2022-08-21,162.0,
283,2022-08-21,165.0,
284,2022-08-21,167.0,
285,2022-08-21,170.0,
286,2022-08-21,175.0,
287,2022-08-21,180.0,
288,2022-08-21,185.0,
289,2022-08-21,190.0,
290,2022-08-21,195.0,
291,2022-08-21,200.0,
292,2022-08-21,205.0,
293,2022-08-21,210.0,
294,2022-08-21,215.0,
295,2022-08-21,220.0,
296,2022-08-21,225.0,
297,2022-08-22,45.0,
298,2022-08-22,50.0,
299,2022-08-22,52.0,0.69
300,2022-08-22,53.0,
301,2022-08-22,54.0,
302,2022-08-22,55.0,
303,2022-08-22,56.0,
304,2022-08-22,57.0,
305,2022-08-22,57.5,
306,2022-08-22,58.0,
307,2022-08-22,59.0,
308,2022-08-22,60.0,
309,2022-08-22,61.0,
310,2022-08-22,62.0,1.14
311,2022-08-22,62.5,
312,2022-08-22,63.0,
313,2022-08-22,64.0,
314,2022-08-22,65.0,1.51
315,2022-08-22,66.0,
316,2022-08-22,67.0,
317,2022-08-22,67.5,
318,2022-08-22,68.0,
319,2022-08-22,69.0,
320,2022-08-22,70.0,
321,2022-08-22,71.0,
322,2022-08-22,72.0,
323,2022-08-22,72.5,
324,2022-08-22,73.0,
325,2022-08-22,74.0,
326,2022-08-22,75.0,2.53
327,2022-08-22,76.0,
328,2022-08-22,77.0,
329,2022-08-22,77.5,
330,2022-08-22,78.0,
331,2022-08-22,79.0,
332,2022-08-22,80.0,3.2
333,2022-08-22,81.0,
334,2022-08-22,82.0,
335,2022-08-22,82.5,3.65
336,2022-08-22,83.0,
337,2022-08-22,84.0,
338,2022-08-22,85.0,4.2
339,2022-08-22,86.0,4.4
340,2022-08-22,87.0,
341,2022-08-22,87.5,
342,2022-08-22,88.0,4.6
343,2022-08-22,89.0,5
344,2022-08-22,90.0,5.25
345,2022-08-22,91.0,
346,2022-08-22,92.0,
347,2022-08-22,92.5,
348,2022-08-22,93.0,
349,2022-08-22,94.0,
350,2022-08-22,95.0,6.4
351,2022-08-22,96.0,
352,2022-08-22,97.0,
353,2022-08-22,97.5,6.95
354,2022-08-22,98.0,
355,2022-08-22,99.0,
356,2022-08-22,100.0,
357,2022-08-22,102.0,
358,2022-08-22,105.0,
359,2022-08-22,107.0,10.39
360,2022-08-22,110.0,
361,2022-08-22,112.0,
362,2022-08-22,115.0,13.75
363,2022-08-22,117.0,14.8
364,2022-08-22,120.0,15.7
365,2022-08-22,122.0,
366,2022-08-22,125.0,
367,2022-08-22,127.0,
368,2022-08-22,130.0,
369,2022-08-22,132.0,
370,2022-08-22,135.0,
371,2022-08-22,137.0,
372,2022-08-22,140.0,
373,2022-08-22,142.0,
374,2022-08-22,145.0,32.55
375,2022-08-22,147.0,
376,2022-08-22,150.0,
377,2022-08-22,152.0,
378,2022-08-22,155.0,
379,2022-08-22,157.0,
380,2022-08-22,160.0,
381,2022-08-22,162.0,
382,2022-08-22,165.0,
383,2022-08-22,167.0,
384,2022-08-22,170.0,
385,2022-08-22,175.0,
386,2022-08-22,180.0,
387,2022-08-22,185.0,
388,2022-08-22,190.0,
389,2022-08-22,195.0,
390,2022-08-22,200.0,
391,2022-08-22,205.0,
392,2022-08-22,210.0,
393,2022-08-22,215.0,
394,2022-08-22,220.0,
395,2022-08-22,225.0,
396,2022-08-23,45.0,
397,2022-08-23,50.0,
398,2022-08-23,52.0,0.65
399,2022-08-23,53.0,0.73
400,2022-08-23,54.0,0.78
401,2022-08-23,55.0,
402,2022-08-23,56.0,
403,2022-08-23,57.0,
404,2022-08-23,57.5,
405,2022-08-23,58.0,
406,2022-08-23,59.0,
407,2022-08-23,60.0,1
408,2022-08-23,61.0,
409,2022-08-23,62.0,
410,2022-08-23,62.5,1.32
411,2022-08-23,63.0,1.33
412,2022-08-23,64.0,
413,2022-08-23,65.0,1.46
414,2022-08-23,66.0,
415,2022-08-23,67.0,
416,2022-08-23,67.5,
417,2022-08-23,68.0,
418,2022-08-23,69.0,
419,2022-08-23,70.0,
420,2022-08-23,71.0,
421,2022-08-23,72.0,
422,2022-08-23,72.5,
423,2022-08-23,73.0,
424,2022-08-23,74.0,
425,2022-08-23,75.0,
426,2022-08-23,76.0,
427,2022-08-23,77.0,
428,2022-08-23,77.5,
429,2022-08-23,78.0,
430,2022-08-23,79.0,
431,2022-08-23,80.0,
432,2022-08-23,81.0,
433,2022-08-23,82.0,
434,2022-08-23,82.5,
435,2022-08-23,83.0,
436,2022-08-23,84.0,3.75
437,2022-08-23,85.0,4.1
438,2022-08-23,86.0,4.3
439,2022-08-23,87.0,
440,2022-08-23,87.5,
441,2022-08-23,88.0,4.7
442,2022-08-23,89.0,4.9
443,2022-08-23,90.0,
444,2022-08-23,91.0,
445,2022-08-23,92.0,5.5
446,2022-08-23,92.5,
447,2022-08-23,93.0,5.8
448,2022-08-23,94.0,
449,2022-08-23,95.0,
450,2022-08-23,96.0,
451,2022-08-23,97.0,
452,2022-08-23,97.5,
453,2022-08-23,98.0,
454,2022-08-23,99.0,
455,2022-08-23,100.0,8.11
456,2022-08-23,102.0,
457,2022-08-23,105.0,9.35
458,2022-08-23,107.0,
459,2022-08-23,110.0,
460,2022-08-23,112.0,
461,2022-08-23,115.0,13.7
462,2022-08-23,117.0,
463,2022-08-23,120.0,16.3
464,2022-08-23,122.0,
465,2022-08-23,125.0,
466,2022-08-23,127.0,
467,2022-08-23,130.0,
468,2022-08-23,132.0,
469,2022-08-23,135.0,
470,2022-08-23,137.0,
471,2022-08-23,140.0,
472,2022-08-23,142.0,
473,2022-08-23,145.0,
474,2022-08-23,147.0,
475,2022-08-23,150.0,
476,2022-08-23,152.0,
477,2022-08-23,155.0,
478,2022-08-23,157.0,
479,2022-08-23,160.0,
480,2022-08-23,162.0,
481,2022-08-23,165.0,
482,2022-08-23,167.0,
483,2022-08-23,170.0,
484,2022-08-23,175.0,
485,2022-08-23,180.0,
486,2022-08-23,185.0,
487,2022-08-23,190.0,
488,2022-08-23,195.0,
489,2022-08-23,200.0,
490,2022-08-23,205.0,
491,2022-08-23,210.0,
492,2022-08-23,215.0,
493,2022-08-23,220.0,
494,2022-08-23,225.0,
495,2022-08-24,45.0,
496,2022-08-24,50.0,
497,2022-08-24,52.0,0.64
498,2022-08-24,53.0,0.66
499,2022-08-24,54.0,
500,2022-08-24,55.0,0.84
501,2022-08-24,56.0,
502,2022-08-24,57.0,
503,2022-08-24,57.5,
504,2022-08-24,58.0,
505,2022-08-24,59.0,
506,2022-08-24,60.0,
507,2022-08-24,61.0,
508,2022-08-24,62.0,
509,2022-08-24,62.5,1.23
510,2022-08-24,63.0,
511,2022-08-24,64.0,
512,2022-08-24,65.0,
513,2022-08-24,66.0,1.47
514,2022-08-24,67.0,
515,2022-08-24,67.5,
516,2022-08-24,68.0,
517,2022-08-24,69.0,
518,2022-08-24,70.0,
519,2022-08-24,71.0,
520,2022-08-24,72.0,
521,2022-08-24,72.5,
522,2022-08-24,73.0,
523,2022-08-24,74.0,
524,2022-08-24,75.0,2.55
525,2022-08-24,76.0,
526,2022-08-24,77.0,
527,2022-08-24,77.5,
528,2022-08-24,78.0,2.96
529,2022-08-24,79.0,3.1
530,2022-08-24,80.0,3.2
531,2022-08-24,81.0,3.35
532,2022-08-24,82.0,
533,2022-08-24,82.5,3.7
534,2022-08-24,83.0,
535,2022-08-24,84.0,3.9
536,2022-08-24,85.0,4.15
537,2022-08-24,86.0,4.35
538,2022-08-24,87.0,
539,2022-08-24,87.5,
540,2022-08-24,88.0,
541,2022-08-24,89.0,
542,2022-08-24,90.0,5.05
543,2022-08-24,91.0,
544,2022-08-24,92.0,
545,2022-08-24,92.5,
546,2022-08-24,93.0,
547,2022-08-24,94.0,
548,2022-08-24,95.0,
549,2022-08-24,96.0,
550,2022-08-24,97.0,
551,2022-08-24,97.5,
552,2022-08-24,98.0,
553,2022-08-24,99.0,7.5
554,2022-08-24,100.0,
555,2022-08-24,102.0,
556,2022-08-24,105.0,
557,2022-08-24,107.0,
558,2022-08-24,110.0,11.65
559,2022-08-24,112.0,
560,2022-08-24,115.0,
561,2022-08-24,117.0,
562,2022-08-24,120.0,
563,2022-08-24,122.0,
564,2022-08-24,125.0,
565,2022-08-24,127.0,
566,2022-08-24,130.0,
567,2022-08-24,132.0,
568,2022-08-24,135.0,
569,2022-08-24,137.0,
570,2022-08-24,140.0,
571,2022-08-24,142.0,
572,2022-08-24,145.0,
573,2022-08-24,147.0,
574,2022-08-24,150.0,
575,2022-08-24,152.0,
576,2022-08-24,155.0,
577,2022-08-24,157.0,
578,2022-08-24,160.0,
579,2022-08-24,162.0,
580,2022-08-24,165.0,
581,2022-08-24,167.0,
582,2022-08-24,170.0,
583,2022-08-24,175.0,
584,2022-08-24,180.0,
585,2022-08-24,185.0,
586,2022-08-24,190.0,
587,2022-08-24,195.0,
588,2022-08-24,200.0,
589,2022-08-24,205.0,
590,2022-08-24,210.0,
591,2022-08-24,215.0,
592,2022-08-24,220.0,
593,2022-08-24,225.0,
594,2022-08-25,45.0,
595,2022-08-25,50.0,
596,2022-08-25,52.0,
597,2022-08-25,53.0,0.6
598,2022-08-25,54.0,
599,2022-08-25,55.0,
600,2022-08-25,56.0,
601,2022-08-25,57.0,
602,2022-08-25,57.5,
603,2022-08-25,58.0,
604,2022-08-25,59.0,
605,2022-08-25,60.0,
606,2022-08-25,61.0,1
607,2022-08-25,62.0,
608,2022-08-25,62.5,1.07
609,2022-08-25,63.0,
610,2022-08-25,64.0,
611,2022-08-25,65.0,
612,2022-08-25,66.0,
613,2022-08-25,67.0,1.41
614,2022-08-25,67.5,
615,2022-08-25,68.0,
616,2022-08-25,69.0,
617,2022-08-25,70.0,
618,2022-08-25,71.0,
619,2022-08-25,72.0,
620,2022-08-25,72.5,
621,2022-08-25,73.0,
622,2022-08-25,74.0,
623,2022-08-25,75.0,2.24
624,2022-08-25,76.0,
625,2022-08-25,77.0,
626,2022-08-25,77.5,
627,2022-08-25,78.0,
628,2022-08-25,79.0,
629,2022-08-25,80.0,
630,2022-08-25,81.0,
631,2022-08-25,82.0,
632,2022-08-25,82.5,
633,2022-08-25,83.0,
634,2022-08-25,84.0,
635,2022-08-25,85.0,
636,2022-08-25,86.0,
637,2022-08-25,87.0,
638,2022-08-25,87.5,
639,2022-08-25,88.0,
640,2022-08-25,89.0,4.48
641,2022-08-25,90.0,4.68
642,2022-08-25,91.0,4.89
643,2022-08-25,92.0,
644,2022-08-25,92.5,
645,2022-08-25,93.0,
646,2022-08-25,94.0,
647,2022-08-25,95.0,
648,2022-08-25,96.0,
649,2022-08-25,97.0,
650,2022-08-25,97.5,
651,2022-08-25,98.0,
652,2022-08-25,99.0,
653,2022-08-25,100.0,
654,2022-08-25,102.0,
655,2022-08-25,105.0,
656,2022-08-25,107.0,
657,2022-08-25,110.0,10.62
658,2022-08-25,112.0,11.75
659,2022-08-25,115.0,12.6
660,2022-08-25,117.0,14.35
661,2022-08-25,120.0,15.1
662,2022-08-25,122.0,16.57
663,2022-08-25,125.0,17.97
664,2022-08-25,127.0,19.4
665,2022-08-25,130.0,
666,2022-08-25,132.0,23
667,2022-08-25,135.0,24.15
668,2022-08-25,137.0,26
669,2022-08-25,140.0,28.25
670,2022-08-25,142.0,
671,2022-08-25,145.0,
672,2022-08-25,147.0,
673,2022-08-25,150.0,
674,2022-08-25,152.0,
675,2022-08-25,155.0,
676,2022-08-25,157.0,
677,2022-08-25,160.0,
678,2022-08-25,162.0,
679,2022-08-25,165.0,
680,2022-08-25,167.0,
681,2022-08-25,170.0,
682,2022-08-25,175.0,
683,2022-08-25,180.0,
684,2022-08-25,185.0,
685,2022-08-25,190.0,
686,2022-08-25,195.0,
687,2022-08-25,200.0,
688,2022-08-25,205.0,
689,2022-08-25,210.0,
690,2022-08-25,215.0,
691,2022-08-25,220.0,
692,2022-08-25,225.0,
693,2022-08-26,45.0,
694,2022-08-26,50.0,
695,2022-08-26,52.0,
696,2022-08-26,53.0,
697,2022-08-26,54.0,
698,2022-08-26,55.0,
699,2022-08-26,56.0,
700,2022-08-26,57.0,
701,2022-08-26,57.5,
702,2022-08-26,58.0,
703,2022-08-26,59.0,
704,2022-08-26,60.0,
705,2022-08-26,61.0,
706,2022-08-26,62.0,
707,2022-08-26,62.5,
708,2022-08-26,63.0,
709,2022-08-26,64.0,1.44
710,2022-08-26,65.0,
711,2022-08-26,66.0,1.69
712,2022-08-26,67.0,1.79
713,2022-08-26,67.5,
714,2022-08-26,68.0,1.56
715,2022-08-26,69.0,1.95
716,2022-08-26,70.0,
717,2022-08-26,71.0,
718,2022-08-26,72.0,
719,2022-08-26,72.5,2.32
720,2022-08-26,73.0,
721,2022-08-26,74.0,2.61
722,2022-08-26,75.0,
723,2022-08-26,76.0,2.84
724,2022-08-26,77.0,3.05
725,2022-08-26,77.5,3.1
726,2022-08-26,78.0,3.2
727,2022-08-26,79.0,
728,2022-08-26,80.0,
729,2022-08-26,81.0,
730,2022-08-26,82.0,
731,2022-08-26,82.5,
732,2022-08-26,83.0,4.15
733,2022-08-26,84.0,
734,2022-08-26,85.0,4.5
735,2022-08-26,86.0,
736,2022-08-26,87.0,
737,2022-08-26,87.5,
738,2022-08-26,88.0,
739,2022-08-26,89.0,
740,2022-08-26,90.0,5.15
741,2022-08-26,91.0,
742,2022-08-26,92.0,
743,2022-08-26,92.5,
744,2022-08-26,93.0,
745,2022-08-26,94.0,
746,2022-08-26,95.0,
747,2022-08-26,96.0,
748,2022-08-26,97.0,
749,2022-08-26,97.5,
750,2022-08-26,98.0,
751,2022-08-26,99.0,
752,2022-08-26,100.0,8.8
753,2022-08-26,102.0,
754,2022-08-26,105.0,10.7
755,2022-08-26,107.0,
756,2022-08-26,110.0,12.2
757,2022-08-26,112.0,13.8
758,2022-08-26,115.0,15.25
759,2022-08-26,117.0,
760,2022-08-26,120.0,17.45
761,2022-08-26,122.0,
762,2022-08-26,125.0,
763,2022-08-26,127.0,
764,2022-08-26,130.0,
765,2022-08-26,132.0,
766,2022-08-26,135.0,
767,2022-08-26,137.0,
768,2022-08-26,140.0,
769,2022-08-26,142.0,
770,2022-08-26,145.0,
771,2022-08-26,147.0,
772,2022-08-26,150.0,
773,2022-08-26,152.0,
774,2022-08-26,155.0,
775,2022-08-26,157.0,
776,2022-08-26,160.0,
777,2022-08-26,162.0,
778,2022-08-26,165.0,
779,2022-08-26,167.0,
780,2022-08-26,170.0,
781,2022-08-26,175.0,
782,2022-08-26,180.0,
783,2022-08-26,185.0,
784,2022-08-26,190.0,
785,2022-08-26,195.0,
786,2022-08-26,200.0,
787,2022-08-26,205.0,
788,2022-08-26,210.0,
789,2022-08-26,215.0,
790,2022-08-26,220.0,
791,2022-08-26,225.0,
792,2022-08-27,45.0,
793,2022-08-27,50.0,
794,2022-08-27,52.0,
795,2022-08-27,53.0,
796,2022-08-27,54.0,
797,2022-08-27,55.0,
798,2022-08-27,56.0,
799,2022-08-27,57.0,
800,2022-08-27,57.5,
801,2022-08-27,58.0,
802,2022-08-27,59.0,
803,2022-08-27,60.0,
804,2022-08-27,61.0,
805,2022-08-27,62.0,
806,2022-08-27,62.5,
807,2022-08-27,63.0,
808,2022-08-27,64.0,
809,2022-08-27,65.0,
810,2022-08-27,66.0,
811,2022-08-27,67.0,
812,2022-08-27,67.5,
813,2022-08-27,68.0,
814,2022-08-27,69.0,
815,2022-08-27,70.0,
816,2022-08-27,71.0,
817,2022-08-27,72.0,
818,2022-08-27,72.5,
819,2022-08-27,73.0,
820,2022-08-27,74.0,
821,2022-08-27,75.0,
822,2022-08-27,76.0,
823,2022-08-27,77.0,
824,2022-08-27,77.5,
825,2022-08-27,78.0,
826,2022-08-27,79.0,
827,2022-08-27,80.0,
828,2022-08-27,81.0,
829,2022-08-27,82.0,
830,2022-08-27,82.5,
831,2022-08-27,83.0,
832,2022-08-27,84.0,
833,2022-08-27,85.0,
834,2022-08-27,86.0,
835,2022-08-27,87.0,
836,2022-08-27,87.5,
837,2022-08-27,88.0,
838,2022-08-27,89.0,
839,2022-08-27,90.0,
840,2022-08-27,91.0,
841,2022-08-27,92.0,
842,2022-08-27,92.5,
843,2022-08-27,93.0,
844,2022-08-27,94.0,
845,2022-08-27,95.0,
846,2022-08-27,96.0,
847,2022-08-27,97.0,
848,2022-08-27,97.5,
849,2022-08-27,98.0,
850,2022-08-27,99.0,
851,2022-08-27,100.0,
852,2022-08-27,102.0,
853,2022-08-27,105.0,
854,2022-08-27,107.0,
855,2022-08-27,110.0,
856,2022-08-27,112.0,
857,2022-08-27,115.0,
858,2022-08-27,117.0,
859,2022-08-27,120.0,
860,2022-08-27,122.0,
861,2022-08-27,125.0,
862,2022-08-27,127.0,
863,2022-08-27,130.0,
864,2022-08-27,132.0,
865,2022-08-27,135.0,
866,2022-08-27,137.0,
867,2022-08-27,140.0,
868,2022-08-27,142.0,
869,2022-08-27,145.0,
870,2022-08-27,147.0,
871,2022-08-27,150.0,
872,2022-08-27,152.0,
873,2022-08-27,155.0,
874,2022-08-27,157.0,
875,2022-08-27,160.0,
876,2022-08-27,162.0,
877,2022-08-27,165.0,
878,2022-08-27,167.0,
879,2022-08-27,170.0,
880,2022-08-27,175.0,
881,2022-08-27,180.0,
882,2022-08-27,185.0,
883,2022-08-27,190.0,
884,2022-08-27,195.0,
885,2022-08-27,200.0,
886,2022-08-27,205.0,
887,2022-08-27,210.0,
888,2022-08-27,215.0,
889,2022-08-27,220.0,
890,2022-08-27,225.0,
891,2022-08-28,45.0,
892,2022-08-28,50.0,
893,2022-08-28,52.0,
894,2022-08-28,53.0,
895,2022-08-28,54.0,
896,2022-08-28,55.0,
897,2022-08-28,56.0,
898,2022-08-28,57.0,
899,2022-08-28,57.5,
900,2022-08-28,58.0,
901,2022-08-28,59.0,
902,2022-08-28,60.0,
903,2022-08-28,61.0,
904,2022-08-28,62.0,
905,2022-08-28,62.5,
906,2022-08-28,63.0,
907,2022-08-28,64.0,
908,2022-08-28,65.0,
909,2022-08-28,66.0,
910,2022-08-28,67.0,
911,2022-08-28,67.5,
912,2022-08-28,68.0,
913,2022-08-28,69.0,
914,2022-08-28,70.0,
915,2022-08-28,71.0,
916,2022-08-28,72.0,
917,2022-08-28,72.5,
918,2022-08-28,73.0,
919,2022-08-28,74.0,
920,2022-08-28,75.0,
921,2022-08-28,76.0,
922,2022-08-28,77.0,
923,2022-08-28,77.5,
924,2022-08-28,78.0,
925,2022-08-28,79.0,
926,2022-08-28,80.0,
927,2022-08-28,81.0,
928,2022-08-28,82.0,
929,2022-08-28,82.5,
930,2022-08-28,83.0,
931,2022-08-28,84.0,
932,2022-08-28,85.0,
933,2022-08-28,86.0,
934,2022-08-28,87.0,
935,2022-08-28,87.5,
936,2022-08-28,88.0,
937,2022-08-28,89.0,
938,2022-08-28,90.0,
939,2022-08-28,91.0,
940,2022-08-28,92.0,
941,2022-08-28,92.5,
942,2022-08-28,93.0,
943,2022-08-28,94.0,
944,2022-08-28,95.0,
945,2022-08-28,96.0,
946,2022-08-28,97.0,
947,2022-08-28,97.5,
948,2022-08-28,98.0,
949,2022-08-28,99.0,
950,2022-08-28,100.0,
951,2022-08-28,102.0,
952,2022-08-28,105.0,
953,2022-08-28,107.0,
954,2022-08-28,110.0,
955,2022-08-28,112.0,
956,2022-08-28,115.0,
957,2022-08-28,117.0,
958,2022-08-28,120.0,
959,2022-08-28,122.0,
960,2022-08-28,125.0,
961,2022-08-28,127.0,
962,2022-08-28,130.0,
963,2022-08-28,132.0,
964,2022-08-28,135.0,
965,2022-08-28,137.0,
966,2022-08-28,140.0,
967,2022-08-28,142.0,
968,2022-08-28,145.0,
969,2022-08-28,147.0,
970,2022-08-28,150.0,
971,2022-08-28,152.0,
972,2022-08-28,155.0,
973,2022-08-28,157.0,
